462	785	478.449733333	831.188533333	5.37726360976	15.9631619836	481.436666667	792.596666667	7.25988904109	13.1159186572
461	783	472.538266667	820.609333333	5.60387696114	17.7228171826	468.766666667	790.686666667	13.1107674155	11.2674378434
478	781	484.435066667	836.389066667	3.21724929024	27.0776464843	484.25	797.736666667	6.97477598207	14.9122093899
487	787	486.896	826.590666667	1.69092243071	19.0269479306	487.113333333	800.526666667	6.14549880445	11.2431885552
488	785	485.220533333	845.728066667	4.81903472861	17.5142458662	485.483333333	798.486666667	12.3581169907	10.8016891683
469	772	476.563	817.482933333	5.66432770356	31.5377335382	471.546666667	785.323333333	6.16937237939	18.4005105605
491	781	489.100133333	817.9754	3.14940248019	17.6373268999	490.03	788.133333333	8.48188854757	12.5590162389
494	779	493.231733333	815.092066667	4.0230029823	24.6508628056	489.723333333	787.67	9.36803726627	14.3166953822
466	781	482.359333333	851.801	4.17291547429	15.5626671343	468.573333333	788.526666667	4.73194345791	13.3004745112
470	792	470.148066667	812.948666667	4.73782850353	16.062691666	468.146666667	794.636666667	4.32186173875	8.18074908279
489	790	484.983866667	826.5288	1.9189826425	22.3498761792	486.106666667	797.253333333	6.28134451283	13.1641871083
472	784	480.721866667	831.0448	3.39657462486	17.3382815265	474.14	804.363333333	5.66630979268	10.6847861727
468	807	474.985733333	840.543666667	5.63086297077	11.4839228441	475.793333333	809.126666667	16.6854414253	5.63595205405
488	796	486.4796	827.939133333	1.55999225639	18.1969849677	484.6	800.086666667	6.43221061015	9.45158658051
503	770	494.738733333	838.5646	7.45760352899	24.345649389	498.023333333	795.67	13.4673477551	15.9844017717
473	792	478.4106	833.460266667	7.09574959442	23.5726740089	477.236666667	801.846666667	5.50036261431	12.4609987115
488	787	484.4838	844.149533333	3.07494740768	15.5478887243	486.313333333	793.35	4.05156211301	12.8960265198
483	765	486.898933333	806.694333333	6.06874892617	18.5941732421	480.016666667	774.663333333	5.45982803962	15.3161131565
468	797	474.158933333	827.0212	5.2047679611	16.259269722	470.356666667	802.993333333	5.69175915005	8.056050866
479	785	480.5422	836.1556	4.28160551974	22.550023074	479.036666667	798.363333333	12.0039711022	15.7860061095
469	765	478.196466667	827.850066667	4.77478734419	24.235076095	471.89	779.766666667	4.31407386739	17.9567690734
481	794	483.9316	837.023733333	2.27789993342	14.1423951553	483.936666667	799.113333333	5.2687116283	8.56079175985
470	785	477.106333333	828.1476	5.98551483908	21.8621738681	477.29	795.346666667	13.0485976258	12.4859850321
474	787	480.736866667	845.481733333	7.24775308967	20.6630513315	483.236666667	799.493333333	10.460114191	10.6469066974
472	781	474.634266667	800.6084	2.99657834798	19.1643685723	471.603333333	784.793333333	3.09612481804	11.5863693863
503	785	479.8336	823.153866667	6.32375007729	17.9382144703	471.23	795.546666667	11.8517410817	8.03541051983
487	768	485.4222	811.083333333	2.18470238095	25.036322245	483.876666667	776.123333333	8.03293982439	14.0810080921
465	786	473.1782	813.227133333	6.53009551436	23.6809019771	469.913333333	792.14	9.60793884706	11.8732360093
499	772	492.106	829.824066667	3.31156337702	20.7440516967	497.14	786.99	11.3722058839	15.8323476886
485	769	488.704066667	819.690733333	4.65530387074	27.0489453299	488.896666667	781.946666667	7.56654845723	20.1783007764
